UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,Tool_wear_min_rolling_mean,Tool_wear_min_rolling_std,Tool_wear_min_rolling_min,Tool_wear_min_rolling_max,Tool_wear_min_change,temperature_difference,power_consumption,load_signal,tool_wear_change,ambient_temperature,load_density,humidity,vibration_level,maintenance_due,shift_Morning,shift_Night
2050,M,299.3,309.2,1586,37.9,129,0,0,0,0,0,0,299.23,0.0948683298057753,299.1,299.3,0.0,309.06000000000006,0.1264911064084771,308.9,309.2,0.0,1574.7,137.48216045889,1388.0,1775.0,121.0,36.1,9.013570016616308,24.2,52.4,-3.6000000000000014,118.7,7.334090869964756,108.0,129.0,2.0,9.899999999999975,6294.641648389676,60109.4,2.0,299.3,0.379,42.99704011834643,1.586,0,True,False
2051,M,299.5,309.3,1675,29.2,132,0,0,0,0,0,0,299.27000000000004,0.115950180873546,299.1,299.5,0.1999999999999886,309.1,0.1333333333350357,308.9,309.3,0.1000000000000227,1573.6,136.5334309895467,1388.0,1775.0,89.0,36.06,9.046448044521249,24.2,52.4,-8.7,121.1,7.370361064577243,110.0,132.0,3.0,9.800000000000011,5121.84322290256,48910.0,3.0,299.5,0.292,48.88820247386276,1.675,0,False,False
2052,M,299.4,309.2,1470,44.4,135,0,0,0,0,0,0,299.3,0.1054092553398213,299.1,299.5,-0.1000000000000227,309.13,0.1159501808748392,308.9,309.3,-0.1000000000000227,1552.6,134.48436505573414,1388.0,1775.0,-205.0,37.78,8.806664143325403,24.2,52.4,15.2,123.6,7.426678635539044,112.0,135.0,3.0,9.800000000000011,6834.848977149954,65268.0,3.0,299.4,0.444,51.49079044281805,1.47,0,False,False
2053,L,299.5,309.3,1477,40.4,138,0,0,0,0,0,0,299.34,0.0966091783090403,299.2,299.5,0.1000000000000227,309.17,0.0948683298075794,309.0,309.3,0.1000000000000227,1560.6,126.33218996843895,1388.0,1775.0,7.0,36.58,7.278094988846101,24.2,45.5,-4.0,126.2,7.465476095558309,115.0,138.0,3.0,9.800000000000011,6248.711563794193,59670.8,3.0,299.5,0.4039999999999999,67.51827802477229,1.477,0,True,False
2054,L,299.5,309.3,1382,61.0,140,0,0,0,0,0,0,299.37,0.0948683298062913,299.3,299.5,0.0,309.2,0.0816496580958022,309.1,309.3,0.0,1539.1,137.27057627587428,1382.0,1775.0,-95.0,39.65,10.216462749460357,24.2,61.0,20.6,128.7,7.48405712906662,118.0,140.0,2.0,9.800000000000011,8828.084796097559,84302.0,2.0,299.5,0.61,72.84973797448278,1.382,1,False,True
2055,M,299.6,309.4,1605,29.8,142,0,0,0,0,0,0,299.4,0.1154700538390503,299.3,299.6,0.1000000000000227,309.23,0.0948683298077472,309.1,309.4,0.0999999999999659,1552.6,136.35509198820054,1382.0,1775.0,223.0,38.52,10.65382560397907,24.2,61.0,-31.2,131.1,7.519604008487994,120.0,142.0,2.0,9.799999999999956,5008.641167618207,47829.0,2.0,299.6,0.298,72.47633044039549,1.605,0,False,True
2056,L,299.6,309.4,1643,32.9,145,0,0,0,0,0,0,299.43,0.1251665557046,299.3,299.6,0.0,309.26,0.0966091783106741,309.1,309.4,0.0,1546.6,130.18209468962038,1382.0,1775.0,38.0,38.68,10.54480388100646,24.2,61.0,3.099999999999998,133.6,7.574812062210162,123.0,145.0,3.0,9.799999999999956,5660.594947066672,54054.7,3.0,299.6,0.3289999999999999,60.49370281532014,1.643,0,False,False
2057,L,299.5,309.3,1333,54.1,147,0,0,0,0,0,0,299.45,0.1178511301990479,299.3,299.6,-0.1000000000000227,309.28000000000003,0.0788810637781143,309.2,309.4,-0.0999999999999659,1541.1,138.52191964531002,1333.0,1775.0,-310.0,39.540000000000006,11.472692215285244,24.2,61.0,21.200000000000003,136.0,7.644896627455057,125.0,147.0,2.0,9.800000000000011,7551.896556380801,72115.3,2.0,299.5,0.541,75.54102689190756,1.333,0,False,False
2058,L,299.5,309.3,1520,42.3,149,0,0,0,0,0,0,299.47,0.1059349905486637,299.3,299.6,0.0,309.29,0.0737864787409985,309.2,309.4,0.0,1515.6,111.51900685034988,1333.0,1675.0,187.0,41.35,10.133251096157526,29.2,61.0,-11.800000000000004,138.4,7.574812062210484,127.0,149.0,2.0,9.800000000000011,6733.061375173644,64295.99999999999,2.0,299.5,0.423,56.85390413787376,1.52,1,False,False
2059,M,299.5,309.3,1902,24.0,151,0,0,0,0,0,0,299.49,0.0875595035790471,299.3,299.6,0.0,309.3,0.0666666666708517,309.2,309.4,0.0,1559.3,163.15503874127268,1333.0,1902.0,382.0,39.6,11.520609551774786,24.0,61.0,-18.3,140.8,7.360555534591925,129.0,151.0,2.0,9.800000000000011,4780.247381702229,45648.0,2.0,299.5,0.24,41.1940282647781,1.902,0,False,False
2060,H,299.5,309.4,1386,44.4,154,0,0,0,0,0,0,299.51,0.0567646212229515,299.4,299.6,0.0,309.32000000000005,0.0632455532078736,309.2,309.4,0.0999999999999659,1539.3,171.56019351819205,1333.0,1902.0,-516.0,40.25,11.59715003304212,24.0,61.0,20.4,143.3,7.149980574956739,132.0,154.0,3.0,9.899999999999975,6444.28617845567,61538.4,3.0,299.5,0.444,63.222092082690665,1.386,0,False,False
2061,L,299.6,309.5,1803,27.7,159,0,0,0,0,0,0,299.52,0.0632455532063214,299.4,299.6,0.1000000000000227,309.34000000000003,0.084327404274614,309.2,309.5,0.1000000000000227,1552.1,186.89893287846945,1333.0,1902.0,417.0,40.1,11.76444738278098,24.0,61.0,-16.7,146.0,7.498147919470607,135.0,159.0,5.0,9.899999999999975,5230.02920191668,49943.1,5.0,299.6,0.2769999999999999,82.61506923005533,1.803,0,True,False
2062,L,299.7,309.6,1359,50.7,161,0,0,0,0,0,0,299.55000000000007,0.0707106781215194,299.5,299.7,0.0999999999999659,309.38,0.1032795559018213,309.3,309.6,0.1000000000000227,1541.0,195.4186389381626,1333.0,1902.0,-444.0,40.73,12.18159358303429,24.0,61.0,23.000000000000004,148.6,7.763160868274499,138.0,161.0,2.0,9.900000000000034,7215.327263426214,68901.3,2.0,299.7,0.507,74.64968256962557,1.359,0,False,False
2063,M,299.7,309.6,1477,42.7,163,0,0,0,0,0,0,299.57,0.0823272602374546,299.5,299.7,0.0,309.41,0.1197218999764192,309.3,309.6,0.0,1541.0,195.4186389381626,1333.0,1902.0,118.0,40.96,12.196374689044095,24.0,61.0,-8.0,151.1,7.992357460588344,140.0,163.0,2.0,9.900000000000034,6604.455043911191,63067.9,2.0,299.7,0.427,63.935032384612114,1.477,0,False,True
2064,L,299.7,309.6,1321,53.4,166,0,0,0,0,0,0,299.59,0.0875595035796641,299.5,299.7,0.0,309.44,0.1264911064093022,309.3,309.6,0.0,1534.9,201.7817577923666,1321.0,1902.0,-156.0,40.2,10.98554605935555,24.0,54.1,10.699999999999996,153.7,8.206366092521796,142.0,166.0,3.0,9.900000000000034,7387.078133797968,70541.4,3.0,299.7,0.534,67.34028301745485,1.321,0,False,False
2065,L,299.6,309.5,1453,41.4,168,0,0,0,0,0,0,299.59000000000003,0.0875595035796641,299.5,299.7,-0.0999999999999659,309.45,0.1269295517669814,309.3,309.6,-0.1000000000000227,1519.7,201.63941964694072,1321.0,1902.0,132.0,41.36,10.359987129979134,24.0,54.1,-12.0,156.3,8.20636609252196,145.0,168.0,2.0,9.899999999999975,6299.333093419037,60154.2,2.0,299.6,0.414,81.52810135177863,1.453,0,True,False
2066,L,299.7,309.6,1419,45.1,170,0,0,0,0,0,0,299.6,0.0942809041606586,299.5,299.7,0.0999999999999659,309.47,0.1337493509874283,309.3,309.6,0.1000000000000227,1497.3,198.8427910575464,1321.0,1902.0,-34.0,42.58,9.963801148825343,24.0,54.1,3.700000000000003,158.8,8.18942407417756,147.0,170.0,2.0,9.900000000000034,6701.739696417355,63996.9,2.0,299.7,0.451,56.41713972174803,1.419,0,False,True
2067,L,299.7,309.6,1512,36.2,172,0,0,0,0,0,0,299.62,0.0918936583499145,299.5,299.7,0.0,309.5,0.1247219128952376,309.3,309.6,0.0,1515.2,190.28154578588587,1321.0,1902.0,93.0,40.79,9.246314581136277,24.0,53.4,-8.899999999999999,161.3,8.00069441430968,149.0,172.0,2.0,9.900000000000034,5731.772964621507,54734.4,2.0,299.7,0.362,51.56970694713187,1.512,0,True,False
2068,L,299.7,309.6,1553,36.8,174,0,0,0,0,0,0,299.64,0.0843274042741898,299.5,299.7,0.0,309.53,0.1059349905505155,309.3,309.6,0.0,1518.5,190.65981922436143,1321.0,1902.0,41.0,40.24,9.309875282611353,24.0,53.4,0.5999999999999943,163.8,7.627435858651017,151.0,174.0,2.0,9.900000000000034,5984.775892990603,57150.4,2.0,299.7,0.368,83.86207825002245,1.553,1,True,False
2069,M,299.7,309.6,1534,39.1,176,0,0,0,0,0,0,299.66,0.0699205898818566,299.5,299.7,0.0,309.56000000000006,0.06992058988331,309.4,309.6,0.0,1481.7,136.1315132101615,1321.0,1803.0,-19.0,41.75,7.414887427031883,27.7,53.4,2.3000000000000043,166.3,7.040359839292798,154.0,176.0,2.0,9.900000000000034,6281.028080224121,59979.4,2.0,299.7,0.391,78.17215667551667,1.534,1,True,False
2070,H,299.7,309.6,1553,41.0,179,0,0,0,0,0,0,299.68,0.0421637021422704,299.6,299.7,0.0,309.58000000000004,0.0421637021445699,309.5,309.6,0.0,1498.4,133.30099607863048,1321.0,1803.0,19.0,41.41,7.357603776592845,27.7,53.4,1.8999999999999984,168.8,6.61311827607795,159.0,179.0,3.0,9.900000000000034,6667.8209677340965,63673.0,3.0,299.7,0.41,51.15217923093012,1.553,0,True,False
2071,L,299.7,309.5,1352,49.7,184,0,0,0,0,0,0,299.69,0.0316227766108326,299.6,299.7,0.0,309.58000000000004,0.0421637021445699,309.5,309.6,-0.1000000000000227,1453.3,87.07219226978344,1321.0,1553.0,-201.0,43.61,5.958830981548856,36.2,53.4,8.700000000000003,171.3,7.196449741987666,161.0,184.0,5.0,9.800000000000011,7036.581113412467,67194.40000000001,5.0,299.7,0.497,58.18902986804614,1.352,0,False,True
2072,M,299.7,309.6,1313,60.0,186,0,0,0,0,0,0,299.68999999999994,0.0316227766108326,299.6,299.7,0.0,309.58000000000004,0.0421637021445699,309.5,309.6,0.1000000000000227,1448.7,93.57949680470442,1313.0,1553.0,-39.0,44.540000000000006,7.668724361543655,36.2,60.0,10.299999999999995,173.8,7.55424825291933,163.0,186.0,2.0,9.900000000000034,8249.822308326797,78780.0,2.0,299.7,0.6,55.75390645038995,1.313,1,False,False
2073,L,299.6,309.5,1570,35.5,189,0,0,0,0,0,1,299.68,0.0421637021422704,299.6,299.7,-0.0999999999999659,309.57000000000005,0.0483045891617188,309.5,309.6,-0.1000000000000227,1458.0,101.02914870911444,1313.0,1570.0,257.0,43.82000000000001,8.181523900431579,35.5,60.0,-24.5,176.4,7.890923055431311,166.0,189.0,3.0,9.899999999999975,5836.555551594238,55735.0,3.0,299.6,0.355,42.4547839335717,1.57,0,True,False
2074,L,299.6,309.4,1677,31.1,191,0,0,0,0,0,0,299.67,0.0483045891596588,299.6,299.7,0.0,309.55,0.0707106781238302,309.4,309.6,-0.1000000000000227,1493.6,109.7372619790842,1313.0,1677.0,107.0,41.59,8.31817955511367,31.1,60.0,-4.399999999999999,178.9,8.18467402460001,168.0,191.0,2.0,9.799999999999956,5461.6274123393205,52154.7,2.0,299.6,0.311,82.89096619066295,1.677,0,False,True
2075,L,299.5,309.4,1602,31.5,193,0,0,0,0,0,0,299.66,0.0699205898818525,299.5,299.7,-0.1000000000000227,309.54,0.0843274042754521,309.4,309.6,0.0,1508.5,113.65762427375935,1313.0,1677.0,-75.0,40.6,8.91129121458339,31.1,60.0,0.3999999999999986,181.4,8.30261003139429,170.0,193.0,2.0,9.899999999999975,5284.473002603391,50463.0,2.0,299.5,0.315,55.21562156098794,1.602,1,False,True
2076,L,299.5,309.4,1390,58.8,195,1,0,0,0,1,0,299.64,0.0843274042741864,299.5,299.7,0.0,309.52,0.0918936583511208,309.4,309.6,0.0,1505.6,116.5286803037468,1313.0,1677.0,-212.0,41.97,10.57733951006164,31.1,60.0,27.3,183.9,8.252272414315842,172.0,195.0,2.0,9.899999999999975,8558.955025440031,81732.0,2.0,299.5,0.588,78.7664541318954,1.39,0,False,True
2077,L,299.4,309.3,1544,36.0,197,0,0,0,0,0,0,299.61,0.1100504934636173,299.4,299.7,-0.1000000000000227,309.49,0.1100504934645694,309.3,309.6,-0.0999999999999659,1508.8,117.16161677121028,1313.0,1677.0,154.0,41.95,10.589643787944686,31.1,60.0,-22.8,186.4,8.030497424753316,174.0,197.0,2.0,9.900000000000034,5820.742868571168,55584.0,2.0,299.4,0.36,44.46781138403325,1.544,0,True,False
2078,L,299.4,309.4,1701,31.2,199,0,0,0,0,0,0,299.58,0.1229272594323607,299.4,299.7,0.0,309.47,0.105934990550298,309.3,309.6,0.0999999999999659,1523.6,131.79883661600672,1313.0,1701.0,157.0,41.39,11.03111256603088,31.1,60.0,-4.800000000000001,188.9,7.622335600069261,176.0,199.0,2.0,10.0,5557.603067906487,53071.2,2.0,299.4,0.312,62.39354053186099,1.701,0,False,False
2079,M,299.4,309.3,1692,28.4,201,0,0,0,0,0,0,299.55,0.1269295517660005,299.4,299.7,0.0,309.43999999999994,0.1074967699803196,309.3,309.6,-0.0999999999999659,1539.4,142.24095362759766,1313.0,1701.0,-9.0,40.32,11.77198180237956,28.4,60.0,-2.8000000000000007,191.4,6.995236474445953,179.0,201.0,2.0,9.900000000000034,5032.077448813987,48052.8,2.0,299.4,0.284,36.19806925621349,1.692,0,False,True
2080,M,299.3,309.3,1523,37.9,204,0,0,0,0,0,0,299.51000000000005,0.1370320319419563,299.3,299.7,-0.0999999999999659,309.41,0.0994428926042982,309.3,309.6,0.0,1536.4,142.23861016693647,1313.0,1701.0,-169.0,40.010000000000005,11.792883918325964,28.4,60.0,9.5,193.9,6.522610247786743,184.0,204.0,3.0,10.0,6044.602289090466,57721.7,3.0,299.3,0.379,73.21102419211543,1.523,0,False,True
2081,L,299.3,309.2,2280,15.4,207,0,0,0,0,0,0,299.47,0.1337493509861286,299.3,299.7,0.0,309.38,0.1135292424421337,309.2,309.6,-0.1000000000000227,1629.2,261.3863891721296,1313.0,2280.0,757.0,36.58,13.522639453071946,15.4,60.0,-22.5,196.2,6.696599468725525,186.0,207.0,3.0,9.899999999999975,3676.920041761494,35112.0,3.0,299.3,0.154,64.04569491231392,2.28,1,True,False
2082,M,299.4,309.3,1485,47.1,209,0,0,0,0,0,0,299.44,0.107496769978661,299.3,299.6,0.0999999999999659,309.35,0.0849836585632174,309.2,309.5,0.1000000000000227,1646.4,243.30100241835692,1390.0,2280.0,-795.0,35.29,11.505018228774984,15.4,58.8,31.700000000000003,198.5,6.753599863125153,189.0,209.0,2.0,9.900000000000034,7324.466192211924,69943.5,2.0,299.4,0.471,66.27947917348763,1.485,0,True,False
2083,H,299.4,309.2,1513,36.1,212,0,0,0,0,0,0,299.42,0.0918936583487155,299.3,299.6,0.0,309.32,0.0788810637780807,309.2,309.4,-0.1000000000000227,1640.7,245.94310543520152,1390.0,2280.0,28.0,35.35,11.507799287632915,15.4,58.8,-11.0,200.8,7.06792441637932,191.0,212.0,3.0,9.800000000000011,5719.719720807233,54619.3,3.0,299.4,0.361,37.58604412773267,1.513,0,False,False
2084,H,299.4,309.3,1743,28.2,0,0,0,0,0,0,0,299.4,0.0666666666684918,299.3,299.5,0.0,309.31,0.0737864787408602,309.2,309.4,0.1000000000000227,1647.3,247.90322932771704,1390.0,2280.0,230.0,35.06,11.66230394619063,15.4,58.8,-7.900000000000002,181.7,64.14055745868745,0.0,212.0,-212.0,9.900000000000034,5147.248235494589,49152.6,-212.0,299.4,0.282,45.55191651043077,1.743,0,False,True
2085,L,299.5,309.3,1442,46.2,5,0,0,0,0,0,0,299.4,0.0666666666684918,299.3,299.5,0.1000000000000227,309.3,0.0666666666705864,309.2,309.4,0.0,1631.3,256.1770438149705,1390.0,2280.0,-301.0,36.53,12.082590781781867,15.4,58.8,18.000000000000004,162.9,84.71317620194793,0.0,212.0,5.0,9.800000000000011,6976.471973973782,66620.40000000001,5.0,299.5,0.462,38.71654361767901,1.442,0,False,False
2086,L,299.5,309.3,1462,46.7,7,0,0,0,0,0,0,299.4,0.0666666666684918,299.3,299.5,0.0,309.29,0.0567646212242853,309.2,309.4,0.0,1638.5,249.56818262306055,1442.0,2280.0,20.0,35.32,10.037352461901726,15.4,47.1,0.5,144.1,96.79698112831616,0.0,212.0,2.0,9.800000000000011,7149.783168696819,68275.40000000001,2.0,299.5,0.467,49.44571579019059,1.462,0,False,False
2087,H,299.4,309.3,1439,49.7,9,0,0,0,0,0,0,299.4,0.0666666666684918,299.3,299.5,-0.1000000000000227,309.29,0.0567646212242853,309.2,309.4,0.0,1628.0,256.1089178021283,1439.0,2280.0,-23.0,36.69,11.026679766215524,15.4,49.7,3.0,125.3,103.4118518889935,0.0,212.0,2.0,9.900000000000034,7489.378862574364,71518.3,2.0,299.4,0.497,66.37195038410755,1.439,0,True,False
2088,L,299.5,309.3,1577,36.6,14,0,0,0,0,0,0,299.41,0.0737864787389841,299.3,299.5,0.1000000000000227,309.28000000000003,0.0421637021415876,309.2,309.3,0.0,1615.6,255.1819394514858,1439.0,2280.0,138.0,37.23,10.85889804108441,15.4,49.7,-13.1,106.8,105.29303026422129,0.0,212.0,5.0,9.800000000000011,6044.235769947546,57718.2,5.0,299.5,0.366,63.30929921586876,1.577,1,False,False
2089,L,299.6,309.4,1331,46.4,16,0,0,0,0,0,0,299.43,0.0948683298065032,299.3,299.6,0.1000000000000227,309.29,0.0567646212242853,309.2,309.4,0.0999999999999659,1579.5,268.3671821300883,1331.0,2280.0,-246.0,39.03,10.723603250151823,15.4,49.7,9.799999999999995,88.3,103.13319327721572,0.0,212.0,2.0,9.799999999999956,6467.324524581995,61758.4,2.0,299.6,0.4639999999999999,65.60749108066952,1.331,0,False,True
2090,L,299.5,309.3,1941,22.5,18,0,0,0,0,0,0,299.45,0.0849836585616204,299.3,299.6,-0.1000000000000227,309.29,0.0567646212242853,309.2,309.4,-0.0999999999999659,1621.3,290.25010288063936,1331.0,2280.0,610.0,37.49,11.940635568418372,15.4,49.7,-23.9,69.7,96.50797318817158,0.0,212.0,2.0,9.800000000000011,4573.373505463342,43672.5,2.0,299.5,0.225,62.46256356889472,1.941,0,True,False
2091,L,299.5,309.2,1393,47.3,20,0,0,0,0,0,0,299.47,0.0674948557734069,299.4,299.6,0.0,309.29,0.0567646212242853,309.2,309.4,-0.1000000000000227,1532.6,181.89264232874527,1331.0,1941.0,-548.0,40.68,9.367295352566943,22.5,49.7,24.8,51.0,84.29182114007887,0.0,212.0,2.0,9.699999999999989,6899.86947310375,65888.9,2.0,299.5,0.473,48.651439783792966,1.393,0,False,True
2092,L,299.4,309.2,1433,42.1,22,0,0,0,0,0,0,299.47,0.0674948557734069,299.4,299.6,-0.1000000000000227,309.28000000000003,0.0632455532073717,309.2,309.4,0.0,1527.4,184.13412985586703,1331.0,1941.0,40.0,40.18,9.116627056586715,22.5,49.7,-5.199999999999996,32.3,63.53135708713648,0.0,212.0,2.0,9.800000000000011,6317.669522540489,60329.3,2.0,299.4,0.421,47.22537486722126,1.433,0,False,True
2093,L,299.4,309.2,1444,48.2,24,0,0,0,0,0,0,299.47,0.0674948557734069,299.4,299.6,0.0,309.28000000000003,0.0632455532073717,309.2,309.4,0.0,1520.5,186.01687498121584,1331.0,1941.0,11.0,41.39,9.315751296713662,22.5,49.7,6.100000000000001,13.5,7.947746011704124,0.0,24.0,2.0,9.800000000000011,7288.578732132416,69600.8,2.0,299.4,0.482,41.85298417682906,1.444,0,True,False
2094,L,299.4,309.2,1564,39.0,26,0,0,0,0,0,0,299.47,0.0674948557734069,299.4,299.6,0.0,309.27,0.0674948557747486,309.2,309.4,0.0,1502.6,170.1641038004835,1331.0,1941.0,120.0,42.47,8.172589688845404,22.5,49.7,-9.200000000000005,16.1,7.264066813195051,5.0,26.0,2.0,9.800000000000011,6387.486183278767,60996.0,2.0,299.4,0.39,77.45354374517461,1.564,0,False,False
2095,L,299.4,309.3,1377,43.6,28,0,0,0,0,0,0,299.4599999999999,0.069920589880206,299.4,299.6,0.0,309.27,0.0674948557747486,309.2,309.4,0.1000000000000227,1496.1,173.9357799751249,1331.0,1941.0,-187.0,42.21,8.081590877488859,22.5,49.7,4.600000000000001,18.4,6.995236474432507,7.0,28.0,2.0,9.900000000000034,6287.080882070038,60037.2,2.0,299.4,0.436,65.82396792706223,1.377,1,True,False
2096,L,299.4,309.3,1525,41.5,30,0,0,0,0,0,0,299.44999999999993,0.0707106781207499,299.4,299.6,0.0,309.27000000000004,0.0674948557747486,309.2,309.4,0.0,1502.4,173.70421858882722,1331.0,1941.0,148.0,41.690000000000005,7.9263905194399,22.5,49.7,-2.1000000000000014,20.7,6.600505031175024,9.0,30.0,2.0,9.900000000000034,6627.451502135468,63287.5,2.0,299.4,0.415,44.325550625202986,1.525,0,False,True
2097,M,299.5,309.4,1387,56.2,32,0,0,0,0,0,0,299.46,0.069920589880212,299.4,299.6,0.1000000000000227,309.28,0.0788810637778695,309.2,309.4,0.0999999999999659,1497.2,176.56777106192763,1331.0,1941.0,-138.0,42.34,8.866942351603889,22.5,56.2,14.700000000000005,23.0,6.055300708186948,14.0,32.0,2.0,9.899999999999975,8162.842079724407,77949.40000000001,2.0,299.5,0.562,43.86046899106198,1.387,0,False,False
2098,M,299.4,309.4,1326,47.5,35,0,0,0,0,0,0,299.45,0.0707106781207499,299.4,299.6,-0.1000000000000227,309.29,0.0875595035800249,309.2,309.4,0.0,1472.1,181.7283992971671,1326.0,1941.0,-61.0,43.43,8.752148942466135,22.5,56.2,-8.700000000000003,25.1,6.226288353953074,16.0,35.0,3.0,10.0,6595.77377621177,62985.0,3.0,299.4,0.475,78.65178007630684,1.326,0,False,False
2099,L,299.4,309.3,1401,59.0,38,0,0,0,0,0,0,299.42999999999995,0.0483045891567887,299.4,299.5,0.0,309.28000000000003,0.0788810637778695,309.2,309.4,-0.0999999999999659,1479.1,176.9754848057259,1326.0,1941.0,75.0,44.69,10.039527434651047,22.5,59.0,11.5,27.3,6.532823109321516,18.0,38.0,3.0,9.900000000000034,8656.030238435957,82659.0,3.0,299.4,0.59,72.13654318816597,1.401,0,False,True
2100,L,299.4,309.3,1596,31.8,40,0,0,0,0,0,0,299.42,0.0421637021386806,299.4,299.5,0.0,309.28,0.0788810637778695,309.2,309.4,0.0,1444.6,88.37697035364113,1326.0,1596.0,195.0,45.62,7.973818268419322,31.8,59.0,-27.2,29.5,6.753599863111599,20.0,40.0,2.0,9.900000000000034,5314.820787637069,50752.8,2.0,299.4,0.318,67.96995399526857,1.596,0,True,False
2101,M,299.3,309.3,1471,46.0,42,0,0,0,0,0,0,299.4,0.0471404520816491,299.3,299.5,-0.0999999999999659,309.29,0.073786478740745,309.2,309.4,0.0,1452.4,86.74381181899011,1326.0,1596.0,-125.0,45.49,7.953957784929738,31.8,59.0,14.2,31.7,6.896859188542204,22.0,42.0,2.0,10.0,7085.966949926898,67666.0,2.0,299.3,0.46,55.34320537696499,1.471,0,False,True
2102,L,299.3,309.3,1528,37.8,45,0,0,0,0,0,0,299.39,0.0567646212217739,299.3,299.5,0.0,309.3,0.0666666666705844,309.2,309.4,0.0,1461.9,89.54012136094535,1326.0,1596.0,57.0,45.06,8.267634351964155,31.8,59.0,-8.200000000000003,34.0,7.133644853004937,24.0,45.0,3.0,10.0,6048.445504103356,57758.4,3.0,299.3,0.3779999999999999,48.09877821392588,1.528,0,False,False
2103,L,299.3,309.3,1325,62.0,47,0,0,0,0,0,0,299.38,0.0632455532050953,299.3,299.5,0.0,309.31,0.0567646212244292,309.2,309.4,0.0,1450.0,99.53335565974034,1325.0,1596.0,-203.0,46.44,9.850234063772852,31.8,62.0,24.200000000000003,36.3,7.257945837335471,26.0,47.0,2.0,10.0,8602.727883080051,82150.0,2.0,299.3,0.62,83.97253815564119,1.325,0,True,False
2104,M,299.3,309.1,1376,46.7,49,0,0,0,0,0,0,299.37,0.0674948557725997,299.3,299.5,0.0,309.3,0.0816496580959625,309.1,309.4,-0.1999999999999886,1431.2,93.1591231293086,1325.0,1596.0,51.0,47.21,9.498707514417124,31.8,62.0,-15.299999999999995,38.6,7.275529763065601,28.0,49.0,2.0,9.800000000000011,6729.207688185242,64259.2,2.0,299.3,0.467,74.86197875114001,1.376,0,False,False
2105,M,299.3,309.1,1600,35.3,52,0,0,0,0,0,0,299.36,0.0699205898794296,299.3,299.5,0.0,309.28000000000003,0.1032795559012991,309.1,309.4,0.0,1453.5,104.71681388922502,1325.0,1600.0,224.0,46.38,10.186897903134636,31.8,62.0,-11.400000000000006,41.0,7.348469228344277,30.0,52.0,3.0,9.800000000000011,5914.571769158384,56479.99999999999,3.0,299.3,0.353,50.08896115681382,1.6,0,False,True
2106,L,299.3,309.1,1495,44.0,55,0,0,0,0,0,0,299.35,0.0707106781199884,299.3,299.5,0.0,309.26,0.1173787790797973,309.1,309.4,0.0,1450.5,102.85399576313952,1325.0,1600.0,-105.0,46.63,10.083986204759391,31.8,62.0,8.700000000000003,43.5,7.442371187250368,32.0,55.0,3.0,9.800000000000011,6888.46549177122,65780.0,3.0,299.3,0.44,77.37823981392474,1.495,0,True,False
2107,L,299.4,309.1,1645,28.6,57,0,0,0,0,0,0,299.34000000000003,0.0516397779511624,299.3,299.4,0.0999999999999659,309.23,0.11595018087484,309.1,309.4,0.0,1476.3,116.5962168244634,1325.0,1645.0,150.0,43.87,10.916353685080828,28.6,62.0,-15.4,46.0,7.348469228344659,35.0,57.0,2.0,9.700000000000044,4926.750319114633,47047.0,2.0,299.4,0.286,72.94659743073407,1.645,0,False,True
2108,M,299.4,309.1,1417,47.3,59,0,0,0,0,0,0,299.34000000000003,0.0516397779511624,299.3,299.4,0.0,309.2,0.1054092553410488,309.1,309.3,0.0,1485.4,106.69291343747857,1325.0,1645.0,-228.0,43.85,10.909144991448434,28.6,62.0,18.7,48.4,7.275529763066356,38.0,59.0,2.0,9.700000000000044,7018.747339115588,67024.09999999999,2.0,299.4,0.473,49.85402749389992,1.417,0,False,True
