UDI,ambient_temperature,load_density,humidity,vibration_level,power_consumption,maintenance_due,shift_Morning,shift_Night
3048,300.2,0.38299999999999995,63.026109244754494,1.558,596.7139999999999,0,True,False
3049,300.2,0.43200000000000005,84.06641455692214,1.532,661.8240000000001,0,True,False
3050,300.1,0.5589999999999999,60.91575576012612,1.326,741.2339999999999,1,True,False
3051,300.2,0.513,81.38191495950736,1.431,734.1030000000001,0,True,False
3052,300.2,0.493,55.36674602516304,1.366,673.438,0,False,False
3053,300.1,0.425,84.94224135923156,1.421,603.925,0,True,False
3054,300.2,0.35600000000000004,63.96100176137789,1.506,536.136,0,True,False
3055,300.2,0.48700000000000004,37.113449711796726,1.342,653.554,0,False,False
3056,300.1,0.376,64.3377398345694,1.427,536.552,0,False,True
3057,300.2,0.299,48.72863478397983,1.667,498.43299999999994,1,False,False
3058,300.1,0.467,36.62406610179474,1.4,653.8000000000001,0,True,False
3059,300.0,0.321,76.04266523473316,1.709,548.589,0,True,False
3060,300.0,0.45799999999999996,48.7864818490378,1.368,626.544,0,False,True
3061,300.0,0.23800000000000002,74.82742770232493,1.882,447.916,0,True,False
3062,300.1,0.5870000000000001,49.41087914779335,1.353,794.211,0,True,False
3063,299.9,0.4,44.716317693688715,1.553,621.2,0,False,False
3064,300.0,0.45399999999999996,83.69677870522136,1.431,649.674,0,False,False
3065,300.1,0.304,53.08226638775098,1.731,526.2239999999999,0,False,False
3066,300.1,0.27699999999999997,65.06881057215801,1.687,467.29900000000004,0,True,False
3067,300.1,0.44299999999999995,65.49907464072358,1.457,645.451,0,True,False
3068,300.1,0.37,63.02367410867509,1.533,567.21,0,False,True
3069,300.0,0.318,80.73478717606073,1.622,515.7959999999999,1,True,False
3070,300.0,0.282,68.72205356834343,1.791,505.06199999999995,0,False,False
3071,300.0,0.28300000000000003,55.18665020524651,1.631,461.57300000000004,0,False,False
3072,300.0,0.16899999999999998,78.11901922621371,2.174,367.406,0,False,False
3073,300.1,0.5820000000000001,44.05314495579822,1.314,764.748,0,True,False
3074,300.1,0.469,62.211837880520875,1.478,693.182,0,True,False
3075,300.1,0.273,82.52751859718782,1.783,486.759,0,False,False
3076,300.1,0.461,66.26988149402064,1.385,638.485,0,False,True
3077,300.0,0.436,75.8484225237438,1.444,629.5840000000001,0,False,True
3078,300.1,0.23,67.67803627725965,1.841,423.43,0,True,False
3079,300.1,0.562,76.96854317689451,1.349,758.138,0,True,False
3080,300.1,0.56,82.22439399226218,1.34,750.4,0,False,True
3081,299.9,0.43200000000000005,48.64608637663684,1.539,664.8480000000001,0,False,False
3082,300.0,0.218,43.48305406283595,1.932,421.176,0,False,True
3083,300.0,0.439,59.199537516627,1.407,617.673,1,True,False
3084,300.1,0.285,70.09312134121079,1.712,487.92,0,False,False
3085,300.1,0.552,46.35956265911081,1.329,733.6080000000001,0,False,False
3086,300.1,0.429,35.205072521508356,1.441,618.189,0,False,False
3087,300.0,0.321,52.14675579183527,1.61,516.81,0,False,False
3088,300.0,0.452,83.44296677338943,1.474,666.248,0,True,False
3089,300.0,0.308,69.74837303029233,1.624,500.19200000000006,0,False,False
3090,300.1,0.382,55.066272197061195,1.52,580.6400000000001,0,True,False
3091,300.1,0.45799999999999996,44.62880486734202,1.448,663.184,0,False,False
3092,300.0,0.297,52.804483687737346,1.558,462.726,0,False,True
3093,300.0,0.163,43.491971665062394,2.293,373.759,0,True,False
3094,300.0,0.512,40.31529106564757,1.397,715.2640000000001,1,False,True
3095,300.0,0.22,80.33711862862769,1.972,433.84,0,True,False
3096,299.9,0.365,84.88251691877367,1.574,574.51,0,False,False
3097,299.9,0.389,43.205721979789516,1.56,606.84,0,False,True
3098,299.9,0.498,37.72612794391399,1.353,673.794,0,True,False
3099,299.9,0.512,51.48655535731062,1.389,711.168,0,True,False
3100,299.9,0.43799999999999994,58.08295903807077,1.513,662.694,0,False,False
3101,299.8,0.42100000000000004,45.24106235379273,1.578,664.3380000000001,0,True,False
3102,299.8,0.373,50.071245589927926,1.467,547.191,0,False,False
3103,299.9,0.483,45.043536784582884,1.412,681.9959999999999,0,False,True
3104,299.8,0.303,73.71302842162257,1.668,505.404,0,False,False
3105,299.8,0.298,70.62889716236305,1.678,500.04400000000004,0,True,False
3106,299.8,0.354,66.74757578804909,1.612,570.6479999999999,0,False,False
3107,299.8,0.39899999999999997,54.36089285396024,1.485,592.515,0,False,False
3108,299.8,0.39399999999999996,80.4520470657118,1.456,573.664,0,True,False
3109,299.8,0.387,83.476627076751,1.504,582.048,0,False,False
3110,299.9,0.44299999999999995,43.6819656312706,1.491,660.513,0,False,False
3111,299.9,0.332,46.1506320705939,1.525,506.30000000000007,0,False,False
3112,300.0,0.27899999999999997,61.281551400018486,1.759,490.76099999999997,0,True,False
3113,299.8,0.5670000000000001,39.56252846411226,1.355,768.285,1,False,False
3114,299.9,0.568,56.822419941155644,1.345,763.96,1,True,False
3115,299.9,0.305,64.0895632388855,1.683,513.315,1,True,False
3116,299.9,0.348,61.103678556866655,1.658,576.9839999999999,0,False,True
3117,300.0,0.344,51.5454291539013,1.566,538.704,0,False,False
3118,300.1,0.439,62.12229030386034,1.469,644.891,0,True,False
3119,300.2,0.469,82.94004771294239,1.458,683.802,0,True,False
3120,300.1,0.23600000000000002,45.3008702145688,1.858,438.48800000000006,0,True,False
3121,300.1,0.408,67.74156791970017,1.563,637.704,0,True,False
3122,300.1,0.179,37.16983470780259,2.141,383.2389999999999,0,True,False
3123,300.0,0.46,38.320820224071745,1.473,677.58,0,True,False
3124,300.0,0.385,62.59141121117925,1.498,576.73,0,False,False
3125,300.1,0.397,40.246959016397476,1.568,622.4960000000001,0,False,False
3126,300.1,0.27399999999999997,36.11733942134287,1.694,464.156,0,False,False
3127,300.0,0.35700000000000004,43.57564988240111,1.499,535.143,0,False,False
3128,300.0,0.28300000000000003,63.24245854997872,1.717,485.911,0,True,False
3129,300.1,0.428,70.16704772594662,1.462,625.736,0,False,True
3130,300.1,0.345,45.123928207069,1.642,566.49,1,False,True
3131,300.1,0.254,68.41297186040873,1.76,447.04,0,False,True
3132,300.1,0.327,44.123816554961465,1.66,542.82,0,False,True
3133,300.1,0.406,65.67287133156286,1.557,632.142,0,False,True
3134,300.2,0.49200000000000005,55.59798399478994,1.442,709.464,0,False,False
3135,300.2,0.515,67.68997546668083,1.359,699.885,1,True,False
3136,300.4,0.525,84.75263762396236,1.342,704.55,0,False,False
3137,300.4,0.5479999999999999,81.8908482616281,1.435,786.38,0,False,False
3138,300.4,0.365,35.21408789180518,1.567,571.955,0,False,False
3139,300.4,0.435,79.27193821811528,1.376,598.56,0,False,False
3140,300.4,0.387,38.324539758738325,1.513,585.5310000000001,1,True,False
3141,300.4,0.128,82.65232930799225,2.563,328.064,0,True,False
3142,300.5,0.451,49.091283954984235,1.521,685.971,0,False,True
3143,300.6,0.34700000000000003,54.10174152056355,1.658,575.326,0,False,False
3144,300.6,0.424,39.581910258786394,1.419,601.656,1,False,False
3145,300.6,0.363,40.613637916445484,1.478,536.5139999999999,1,True,False
3146,300.5,0.435,71.33702826146597,1.415,615.525,0,True,False
3147,300.5,0.265,82.21661178741458,1.78,471.7,0,False,True
3148,300.4,0.428,65.53742474771548,1.44,616.3199999999999,0,False,False
3149,300.4,0.397,70.79250077634055,1.448,574.8560000000001,1,False,True
3150,300.4,0.35200000000000004,73.09848722985768,1.5,528.0000000000001,0,False,False
3151,300.4,0.32899999999999996,48.14071372764708,1.513,497.777,0,False,False
3152,300.5,0.43799999999999994,37.26148154601075,1.428,625.4639999999999,0,True,False
3153,300.5,0.423,35.09363719595843,1.473,623.079,0,False,False
3154,300.5,0.493,52.532464147700935,1.483,731.1189999999999,0,False,False
3155,300.4,0.425,47.073211409960805,1.534,651.95,0,False,False
3156,300.5,0.54,38.11588625245928,1.367,738.18,1,False,False
3157,300.4,0.369,43.976414624683336,1.467,541.323,0,False,True
3158,300.4,0.42200000000000004,41.224944913397394,1.488,627.936,0,True,False
3159,300.4,0.301,80.74391903086851,1.679,505.379,0,False,True
3160,300.4,0.475,42.01336067295845,1.409,669.275,0,True,False
3161,300.4,0.512,61.88242319938396,1.367,699.9040000000001,1,False,False
3162,300.4,0.631,64.65529775560823,1.314,829.1340000000001,0,True,False
3163,300.5,0.4,62.17447288543169,1.48,592.0,0,True,False
3164,300.4,0.389,39.9528217107994,1.549,602.561,0,False,False
3165,300.4,0.313,50.93991808752756,1.685,527.405,0,True,False
3166,300.4,0.345,37.56351662315766,1.536,529.92,1,False,False
3167,300.4,0.377,54.783495704815806,1.539,580.203,0,False,True
3168,300.4,0.451,44.4299465635796,1.384,624.184,1,True,False
3169,300.4,0.303,63.08162666421899,1.614,489.04200000000003,0,False,True
3170,300.4,0.355,69.64041969245503,1.675,594.625,0,False,False
3171,300.4,0.32299999999999995,61.60599301023532,1.685,544.2549999999999,0,False,False
3172,300.4,0.569,56.711834830569785,1.386,788.6339999999999,0,True,False
3173,300.3,0.413,54.366671042834625,1.488,614.544,0,True,False
3174,300.3,0.326,77.0845884048502,1.624,529.424,0,True,False
3175,300.3,0.34600000000000003,45.9684032532635,1.6,553.6,0,True,False
3176,300.3,0.447,71.71091697644344,1.468,656.196,0,True,False
3177,300.3,0.45399999999999996,72.87411623700595,1.435,651.49,0,False,False
3178,300.2,0.33399999999999996,55.96000036353672,1.564,522.376,0,False,True
3179,300.2,0.536,49.86502996128197,1.329,712.344,0,False,True
3180,300.1,0.368,58.52707430229876,1.57,577.7599999999999,0,False,False
3181,300.2,0.488,39.660696294634924,1.433,699.304,0,True,False
3182,300.2,0.37,37.2965016114545,1.527,564.99,0,True,False
3183,300.1,0.503,40.580159972594586,1.443,725.829,0,True,False
3184,300.1,0.32,44.357251573111306,1.616,517.12,0,True,False
3185,300.1,0.31,60.20884101690215,1.654,512.74,0,False,False
3186,300.1,0.271,77.45683180805611,1.685,456.635,0,False,False
3187,300.2,0.488,46.78211659998435,1.456,710.528,0,True,False
3188,300.2,0.278,81.7581005373389,1.752,487.056,0,True,False
3189,300.1,0.51,82.74539544675017,1.438,733.38,0,False,True
3190,300.1,0.337,82.94523024226027,1.551,522.687,0,False,True
3191,300.1,0.301,76.87813673381619,1.599,481.29900000000004,0,True,False
3192,300.1,0.337,53.19125203988603,1.732,583.684,0,False,True
3193,300.1,0.39799999999999996,38.63419555013115,1.418,564.3639999999999,0,False,True
3194,300.0,0.445,63.440936588324746,1.401,623.445,0,True,False
3195,300.0,0.517,62.93407219686169,1.454,751.7180000000001,0,True,False
3196,300.0,0.324,77.49878835547977,1.635,529.74,0,False,False
3197,300.0,0.40299999999999997,84.79955254730527,1.489,600.067,0,False,True
3198,300.0,0.406,60.407865328007375,1.465,594.79,0,False,True
3199,300.0,0.457,52.26020155198921,1.463,668.591,0,True,False
3200,300.1,0.354,44.29508557781335,1.56,552.24,0,True,False
3201,300.1,0.444,35.239991240868534,1.454,645.576,0,False,False
3202,300.2,0.47,60.45568462444396,1.479,695.13,0,False,False
3203,300.2,0.434,62.77593333512979,1.43,620.62,1,True,False
3204,300.1,0.38,76.24692399086987,1.533,582.54,0,False,True
3205,300.1,0.5479999999999999,60.228848394640025,1.404,769.3919999999999,0,False,False
3206,300.1,0.384,80.82341743330284,1.548,594.432,0,False,True
3207,300.1,0.33,66.40417382857177,1.612,531.96,0,False,True
3208,300.2,0.312,77.01681191105416,1.642,512.304,1,False,False
3209,300.2,0.42200000000000004,42.41508674038735,1.406,593.332,0,False,False
3210,300.3,0.314,77.76680651511573,1.587,498.318,0,False,False
3211,300.3,0.47600000000000003,68.75719272219243,1.364,649.264,0,True,False
3212,300.3,0.514,43.51165162191653,1.462,751.4680000000001,0,False,False
3213,300.3,0.324,44.48817790730054,1.649,534.276,0,True,False
3214,300.4,0.29,81.32503095221107,1.752,508.08,0,False,False
3215,300.4,0.512,36.61076802251864,1.396,714.752,0,True,False
3216,300.5,0.163,58.1267471647853,2.179,355.177,0,True,False
3217,300.5,0.276,50.673764496705076,1.653,456.228,0,True,False
3218,300.6,0.214,68.2538719999214,2.025,433.35,0,True,False
3219,300.6,0.536,76.98146937844959,1.426,764.336,0,False,False
3220,300.6,0.384,53.018906077828476,1.503,577.1519999999999,0,False,False
3221,300.7,0.365,56.34510436614186,1.525,556.625,0,False,False
3222,300.6,0.491,84.0958892250707,1.423,698.693,0,True,False
3223,300.7,0.447,74.19582548396014,1.435,641.445,0,True,False
3224,300.6,0.365,79.86020654658958,1.495,545.675,0,True,False
3225,300.6,0.33799999999999997,56.93811103258149,1.557,526.266,0,True,False
3226,300.6,0.40700000000000003,46.70381019920576,1.474,599.918,1,False,True
3227,300.5,0.46,55.593173269322584,1.465,673.9,0,True,False
3228,300.5,0.349,70.80459589157567,1.589,554.561,0,True,False
3229,300.5,0.46799999999999997,40.47152024179897,1.475,690.3,0,True,False
3230,300.6,0.43200000000000005,48.523455280825445,1.442,622.944,0,True,False
3231,300.6,0.36,37.33179502307952,1.556,560.16,0,False,False
3232,300.7,0.45299999999999996,56.61738691690658,1.425,645.525,0,False,False
3233,300.7,0.38299999999999995,76.37228679898067,1.58,605.1399999999999,0,True,False
3234,300.8,0.40700000000000003,36.23318441490054,1.474,599.918,0,True,False
3235,300.8,0.384,68.7661763403583,1.489,571.776,0,True,False
3236,300.8,0.205,81.62479372568697,1.946,398.93,0,True,False
3237,300.8,0.624,46.846393075559114,1.342,837.408,0,True,False
3238,300.9,0.268,69.68174203638242,1.758,471.144,0,False,True
3239,300.9,0.256,83.75509505501002,1.724,441.344,0,False,False
3240,301.0,0.485,83.11390300762315,1.43,693.55,0,False,False
3241,300.9,0.35200000000000004,46.746459651457165,1.612,567.424,0,False,False
3242,300.9,0.434,40.01655266060344,1.469,637.5459999999999,0,False,False
3243,300.9,0.424,42.4141268947958,1.384,586.816,0,False,False
3244,301.0,0.281,70.10178342410711,1.724,484.444,1,False,False
3245,301.0,0.48,71.28794377266378,1.397,670.56,0,False,False
3246,301.0,0.327,68.71182808140995,1.588,519.2760000000001,1,True,False
3247,301.0,0.42,51.803919387111904,1.468,616.56,0,False,False
3248,301.0,0.311,43.48884698790611,1.594,495.73400000000004,0,False,False
3249,301.0,0.39299999999999996,64.03805459761266,1.511,593.823,1,False,True
3250,301.1,0.389,59.18402228789333,1.493,580.7769999999999,0,False,False
3251,301.2,0.27,71.44170735611517,1.709,461.43,1,False,False
3252,301.1,0.361,57.06800393428107,1.501,541.861,0,True,False
3253,301.1,0.308,51.93198473432342,1.668,513.744,1,False,False
3254,301.1,0.489,49.67392886795072,1.502,734.4780000000001,0,True,False
3255,301.0,0.584,45.573516002487324,1.288,752.192,0,True,False
3256,301.0,0.429,48.28731880933307,1.491,639.639,1,True,False
3257,301.1,0.396,39.74152194220507,1.519,601.524,0,False,False
3258,301.2,0.19699999999999998,52.34285054644448,1.984,390.84799999999996,0,True,False
3259,301.2,0.32899999999999996,36.82849061814791,1.643,540.547,0,True,False
3260,301.2,0.316,44.320692358316336,1.625,513.5,0,False,True
3261,301.3,0.17800000000000002,72.33852223097145,2.068,368.10400000000004,1,True,False
3262,301.3,0.397,51.27344943383113,1.469,583.193,0,False,False
3263,301.3,0.363,68.41185084886719,1.558,565.554,0,False,False
3264,301.3,0.5479999999999999,70.84420877986386,1.344,736.512,0,True,False
3265,301.3,0.441,64.05926713660568,1.455,641.655,0,False,True
3266,301.3,0.536,82.93488706826992,1.355,726.28,0,True,False
3267,301.3,0.568,36.07199333115566,1.269,720.7919999999999,0,False,False
3268,301.3,0.415,71.9326325294071,1.55,643.25,0,False,False
3269,301.3,0.37799999999999995,82.9393321970204,1.525,576.4499999999999,0,False,False
3270,301.3,0.324,78.11358646764697,1.696,549.5039999999999,1,False,False
3271,301.4,0.218,43.39463459025067,1.937,422.26599999999996,0,True,False
3272,301.4,0.321,51.341015312586606,1.689,542.169,0,True,False
3273,301.3,0.308,43.62259199382327,1.593,490.644,0,False,False
3274,301.3,0.36,65.0654181907352,1.565,563.4,0,False,False
3275,301.3,0.314,70.60939909897462,1.665,522.81,0,False,True
3276,301.3,0.363,50.85368846815291,1.532,556.116,0,False,True
3277,301.3,0.409,61.97532869921477,1.438,588.1419999999999,0,False,True
3278,301.3,0.41600000000000004,69.54602850355975,1.531,636.896,0,False,False
3279,301.3,0.408,56.06699083055241,1.506,614.448,0,True,False
3280,301.2,0.524,77.70077652277297,1.382,724.168,0,False,True
3281,301.2,0.508,73.57749676439086,1.456,739.648,0,False,False
3282,301.2,0.456,38.23327719252853,1.445,658.92,0,True,False
3283,301.2,0.409,66.05626495454145,1.515,619.635,1,False,True
3284,301.2,0.455,46.76627754798748,1.449,659.295,0,False,True
3285,301.2,0.507,62.87591323336376,1.362,690.5340000000001,1,False,False
3286,301.2,0.297,82.84442213164832,1.687,501.039,0,True,False
3287,301.2,0.376,78.95310022761251,1.618,608.368,0,True,False
3288,301.2,0.326,55.22582015575659,1.558,507.908,0,False,True
3289,301.3,0.31,49.575692917217665,1.662,515.22,1,False,True
3290,301.2,0.5660000000000001,46.72028722041295,1.295,732.97,0,True,False
3291,301.2,0.423,61.625743487826,1.385,585.8549999999999,1,True,False
3292,301.2,0.455,40.71242266290282,1.479,672.945,0,False,True
3293,301.3,0.44299999999999995,62.46375040641243,1.4,620.1999999999999,0,True,False
3294,301.2,0.545,35.0666819745396,1.357,739.565,0,False,False
3295,301.1,0.341,51.19248153729224,1.657,565.037,1,False,True
3296,301.1,0.434,45.99671569152906,1.496,649.264,0,True,False
3297,301.2,0.43200000000000005,83.5609394980391,1.379,595.7280000000001,0,False,False
3298,301.2,0.386,71.36211597849895,1.548,597.528,0,True,False
3299,301.2,0.381,52.48266902311188,1.499,571.119,0,True,False
3300,301.3,0.45799999999999996,39.642254326531024,1.39,636.6199999999999,0,False,True
3301,301.3,0.384,60.8400297345312,1.538,590.592,0,False,False
3302,301.3,0.47700000000000004,45.67239406630212,1.365,651.105,0,False,True
3303,301.3,0.486,61.82147729491789,1.503,730.4580000000001,0,False,False
3304,301.2,0.499,76.76811770894463,1.39,693.61,1,True,False
3305,301.2,0.457,65.78962760506927,1.497,684.1290000000001,0,True,False
3306,301.3,0.483,66.68942097725011,1.577,761.6909999999999,0,True,False
3307,301.4,0.5429999999999999,62.05151445314057,1.432,777.5759999999999,1,True,False
3308,301.4,0.39899999999999997,81.36328163157046,1.563,623.637,0,True,False
3309,301.4,0.434,81.59513422103016,1.433,621.922,0,True,False
3310,301.3,0.501,60.636160053677614,1.384,693.3840000000001,0,False,False
3311,301.3,0.467,50.28797435717522,1.346,628.582,0,False,False
3312,301.3,0.447,57.979350293972196,1.459,652.173,0,False,False
3313,301.4,0.289,44.32789560978078,1.639,473.671,0,False,False
3314,301.4,0.319,66.81721576590446,1.737,554.103,0,True,False
3315,301.4,0.435,60.004616789111665,1.489,647.715,0,True,False
